company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Fasadgruppen Group AB (publ),5076940436,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,37.5616,2020-12-31,55,P1Y,Clarity AI,2020-12-31 00:00:00,S,Sweden
Fasadgruppen Group AB (publ),5076940436,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,4.48,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,Sweden
Fasadgruppen Group AB (publ),5076940436,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.86,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,S,Sweden
Fideicomiso Fibra UNO Banco Actinver SA Institucion de Banca Multiple Grupo Financiero Actinver,5067174081,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,6.006,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Goldcorp Inc (pre-reincorporation),4295861540,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.55,2017-12-31,53,P1Y,Clarity AI,,S,Canada
Grupo Antolin Irausa SA,4296393932,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.57,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
Heimstaden Bostad AB,5045216440,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,17.15,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Holaluz Clidom SA,5044781722,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,97.2,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,Spain
Huaneng Renewables Corp Ltd,5000075000,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2018-12-31,55,P1Y,Clarity AI,,S,China
Hydro-Quebec,4295863186,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,5.5,2021-12-31,39,P1Y,Clarity AI,2021-12-31 00:00:00,S,Canada
Ignitis Gamyba AB,5035502663,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,S,Lithuania
Inkia Energy Ltd,5037047539,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,1.6,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Iqvia Inc,4295903150,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.4,2021-12-31,59,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Italiaonline SpA,4295875887,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,5.39,2018-12-31,56,P1Y,Clarity AI,,S,Italy
Kallpa Generacion SA,5035398337,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.41,2020-12-31,57,P1Y,Clarity AI,2020-12-31 00:00:00,S,Peru
Kion Group AG (Pre-Reincorporation),5040046253,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,7.7,2021-12-31,54,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Knaus Tabbert AG,4298495578,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,17.93,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,S,Germany
Koninklijke FrieslandCampina NV,5000040414,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,1.9,2022-12-31,52,P1Y,Clarity AI,2022-12-31 00:00:00,S,Netherlands
MYT Netherlands Parent BV,5073149072,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,6.4,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,S,Netherlands
Mitre Realty Empreendimentos e Participacoes SA,5072794690,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,5.43,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
Monde Nissin Corp,5001282246,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,8.85,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,Philippines
Monsanto Co,4295901599,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,2.5,2017-12-31,40,P1Y,Clarity AI,,S,United States
Montage Technology Co Ltd,5040042223,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
Montage Technology Co Ltd,5040042223,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2022-12-31,48,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
Noble Group Holdings Ltd,5066619017,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,6.59,2017-12-31,58,P1Y,Clarity AI,,S,Bermuda
Noble Group Holdings Ltd,5066619017,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.11,2021-12-31,58,P1Y,Clarity AI,2021-12-31 00:00:00,S,Bermuda
Omega Geracao SA,5000620512,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,4.53,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
Orano SA,5052531033,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,4.4,2020-12-31,53,P1Y,Clarity AI,2020-12-31 00:00:00,S,France
Orano SA,5052531033,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,1.5,2021-12-31,53,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
PTT Oil and Retail Business PCL,5000011877,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,S,Thailand
Pertamina (Persero) PT,5000067369,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.12,2021-12-31,45,P1Y,Clarity AI,2021-12-31 00:00:00,S,Indonesia
Pfleiderer Group SA,4295886486,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,9.5,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,S,Poland
ReNewCell AB,5070761092,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,59.0,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,S,Sweden
Regie Autonome des Transports Parisiens EPIC,4295867592,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,26.03,2020-12-31,48,P1Y,Clarity AI,2020-12-31 00:00:00,S,France
Regie Autonome des Transports Parisiens EPIC,4295867592,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,32.95,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
SK IE Technology Co Ltd,5069469748,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Korea, Rep."
Saudi Aramco Base Oil Company Ltd,5000052034,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2021-12-31,47,P1Y,Clarity AI,,S,
Scentre Group Ltd,5000036825,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,7.0,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,S,Australia
Slovnaft as,4295888225,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.35,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,Slovak Republic
Slovnaft as,4295888225,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,1.7,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,Slovak Republic
Smurfit Kappa Acquisitions Unlimited Co,4296239449,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,6.0,2020-12-31,55,P1Y,Clarity AI,2020-12-31 00:00:00,S,Ireland
Smurfit Kappa Acquisitions Unlimited Co,4296239449,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.59,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,Ireland
Societa Iniziative Autostradali e Servizi SpA,4295875638,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,12.75,2018-12-31,50,P1Y,Clarity AI,,S,Italy
Sundance Energy Australia Ltd,4295856372,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,4.45,2018-12-31,49,P1Y,Clarity AI,,S,United States
Tatts Group Ltd,4295858631,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,6.14,2017-12-31,49,P1Y,Clarity AI,,S,Australia
Telecom Italia Mobile SpA,5000025542,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.51,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Tennessee Valley Authority,8589934524,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,1.3,2021-12-31,40,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Trade Me Group Ltd,5037058768,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,16.69,2018-12-31,55,P1Y,Clarity AI,,S,New Zealand
Transcoal Pacific Tbk PT,5064623318,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.0,2020-12-31,52,P1Y,Clarity AI,,S,Indonesia
Universal Music Group Inc,5000283908,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,0.58,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Vier Gas Transport GmbH,5037635945,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,4.7,2020-12-31,49,P1Y,Clarity AI,,S,Germany
Vier Gas Transport GmbH,5037635945,float,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,Injured / million hours,3.7,2021-12-31,49,P1Y,Clarity AI,2021-12-31 00:00:00,S,Germany
