company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
NOS SGPS SA,4295886936,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,171.21,2020-12-31,229,P1Y,Clarity AI,,S,Portugal
International Game Technology PLC,5044012363,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,954.0,2019-12-31,229,P1Y,Clarity AI,,S,United Kingdom
Nomura Research Institute Ltd,4295878436,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,33.0,2020-12-31,229,P1Y,Clarity AI,,S,Japan
Tencent Holdings Ltd,4295865078,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2223.0,2019-12-31,229,P1Y,Clarity AI,,S,Cayman Islands
Dell Technologies Inc,5040186364,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,750.59,2020-12-31,229,P1Y,Clarity AI,,S,United States
Nomura Holdings Inc,8589934237,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,932.32,2021-12-31,229,P1Y,Clarity AI,,S,Japan
COSCO SHIPPING Development Co Ltd,4295864896,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,136.12,2019-12-31,229,P1Y,Clarity AI,,S,China
Exxon Mobil Corp,4295912121,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,988.3,2019-12-31,229,P1Y,Clarity AI,,S,United States
COSCO SHIPPING Development Co Ltd,4295864896,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,143.71,2020-12-31,229,P1Y,Clarity AI,,S,China
Humana Inc,4295904196,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3080.1,2019-12-31,229,P1Y,Clarity AI,,S,United States
Itochu Corp,4295880516,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,10.0,2020-12-31,229,P1Y,Clarity AI,,S,Japan
MEG Energy Corp,4297073055,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,748.0,2019-12-31,229,P1Y,Clarity AI,,S,Canada
Salesforce Inc,4295915633,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,87729.56,2020-12-31,229,P1Y,Clarity AI,,S,United States
WH Smith PLC,4295897902,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1213.0,2020-12-31,229,P1Y,Clarity AI,,S,United Kingdom
Nomura Holdings Inc,8589934237,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,663.24,2020-12-31,229,P1Y,Clarity AI,,S,Japan
Kalbe Farma Tbk PT,4295874370,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3778.7,2020-12-31,229,P1Y,Clarity AI,,S,Indonesia
Medibank Private Ltd,4296631426,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,16.69,2021-12-31,229,P1Y,Clarity AI,,S,Australia
Malaysia Marine and Heavy Engineering Holdings Bhd,4296295884,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,56.66,2020-12-31,229,P1Y,Clarity AI,,S,Malaysia
Great Wall Motor Co Ltd,4295864422,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,145.69,2020-12-31,228,P1Y,Clarity AI,,S,China
Stora Enso Oyj,4295866448,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,196.7634,2021-12-31,228,P1Y,Clarity AI,,S,Finland
Colgate-Palmolive Co,4295903113,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3460.63,2020-12-31,228,P1Y,Clarity AI,,S,United States
New World Development Co Ltd,4295871585,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1470.0,2020-12-31,228,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Stora Enso Oyj,4295866448,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,381.0,2020-12-31,228,P1Y,Clarity AI,,S,Finland
Fresnillo PLC,4298007715,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1389.0,2020-12-31,228,P1Y,Clarity AI,,S,United Kingdom
Gestamp Automocion SA,4298438745,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,198.0,2020-12-31,228,P1Y,Clarity AI,,S,Spain
Asustek Computer Inc,4295891500,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,66.14,2019-12-31,228,P1Y,Clarity AI,,S,"Taiwan, China"
ITV PLC,4295897705,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,20782.0,2020-12-31,228,P1Y,Clarity AI,,S,United Kingdom
Sun Pharmaceutical Industries Ltd,4295873594,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1718.28,2021-12-31,228,P1Y,Clarity AI,,S,India
Koninklijke Ahold Delhaize NV,4295884672,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2632.0,2020-12-31,228,P1Y,Clarity AI,,S,Netherlands
CommScope Holding Company Inc,5007597811,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3.8,2021-12-31,228,P1Y,Clarity AI,,S,United States
Essity AB (publ),5052544698,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,455.87,2020-12-31,228,P1Y,Clarity AI,,S,Sweden
Great Wall Motor Co Ltd,4295864422,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,8.0,2018-12-31,228,P1Y,Clarity AI,,S,China
CBIZ Inc,4295905912,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,706.44,2019-12-31,228,P1Y,Clarity AI,,S,United States
Norma Group SE,5040056994,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,238.15,2020-12-31,228,P1Y,Clarity AI,,S,Germany
Hindustan Petroleum Corp Ltd,4295872504,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,664.0,2020-12-31,228,P1Y,Clarity AI,,S,India
Wyndham Hotels & Resorts Inc,5038068264,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,653.85,2020-12-31,228,P1Y,Clarity AI,,S,United States
Colgate-Palmolive Co,4295903113,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1274.45,2019-12-31,228,P1Y,Clarity AI,,S,United States
IAMGOLD Corp,5065628549,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1946.47,2020-12-31,228,P1Y,Clarity AI,,S,Canada
Aurobindo Pharma Ltd,4295872481,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2086.0,2020-12-31,228,P1Y,Clarity AI,,S,India
Sleep Number Corp,4295914893,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,471.0,2021-12-31,228,P1Y,Clarity AI,,S,United States
Yangzijiang Shipbuilding Holdings Ltd,4295865088,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1077.7,2019-12-31,228,P1Y,Clarity AI,,S,China
CSPC Pharmaceutical Group Ltd,4295870962,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1698.61,2020-12-31,228,P1Y,Clarity AI,,S,China
Jarir Marketing Company SJSC,4295887337,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,99.0,2019-12-31,228,P1Y,Clarity AI,,S,Saudi Arabia
EOG Resources Inc,4295912113,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,503.0,2020-12-31,228,P1Y,Clarity AI,,S,United States
AK Alrosa PAO,5000037613,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,39458.0,2020-12-31,228,P1Y,Clarity AI,,S,Russian Federation
Naspers Ltd,4295888592,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,19064.21,2021-12-31,228,P1Y,Clarity AI,,S,South Africa
IAMGOLD Corp,5065628549,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2752.12,2019-12-31,228,P1Y,Clarity AI,,S,Canada
Hitachi Ltd,4295877325,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,216.97,2020-12-31,228,P1Y,Clarity AI,,S,Japan
Falabella SA,4295863430,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,998.8,2020-12-31,228,P1Y,Clarity AI,,S,Chile
Bank Leumi Le Israel BM,5000068620,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2128.06,2019-12-31,228,P1Y,Clarity AI,,S,Israel
First Pacific Co Ltd,4295871510,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,4044.0,2020-12-31,228,P1Y,Clarity AI,,S,Bermuda
CBIZ Inc,4295905912,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,695.1,2020-12-31,228,P1Y,Clarity AI,,S,United States
Compass Group PLC,4295895403,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,463.0,2019-12-31,228,P1Y,Clarity AI,,S,United Kingdom
Bank Leumi Le Israel BM,5000068620,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2436.43,2020-12-31,228,P1Y,Clarity AI,,S,Israel
Killam Apartment REIT,5049095802,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2737.54,2020-12-31,228,P1Y,Clarity AI,,S,Canada
China Overseas Grand Oceans Group Ltd,4295871298,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,153.0,2020-12-31,228,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Sun Pharmaceutical Industries Ltd,4295873594,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1712.14,2020-12-31,228,P1Y,Clarity AI,,S,India
Compagnie Financiere Richemont SA,4295890532,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2637.67,2021-12-31,228,P1Y,Clarity AI,,S,Switzerland
Maanshan Iron & Steel Co Ltd,4295864332,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,8.0,2019-12-31,228,P1Y,Clarity AI,,S,China
WuXi Biologics (Cayman) Inc,5045916247,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,94.1,2020-12-31,228,P1Y,Clarity AI,,S,Cayman Islands
Compagnie Financiere Richemont SA,4295890532,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2569.0,2020-12-31,228,P1Y,Clarity AI,,S,Switzerland
Turkiye Is Bankasi AS,4295893598,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1.0,2020-12-31,227,P1Y,Clarity AI,,S,Turkey
Embotelladora Andina SA,4295863427,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,456.19,2021-12-31,227,P1Y,Clarity AI,,S,Chile
Helical PLC,4295898412,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1347.0,2020-12-31,227,P1Y,Clarity AI,,S,United Kingdom
Vulcan Materials Co,4295905292,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1420.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
Edwards Lifesciences Corp,4295911970,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,4559.65,2020-12-31,227,P1Y,Clarity AI,,S,United States
WEC Energy Group Inc,4295905346,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2658.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
Nordson Corp,4295907402,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,5177.43,2019-12-31,227,P1Y,Clarity AI,,S,United States
Mineral Resources Ltd,4295858398,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1341.0,2020-12-31,227,P1Y,Clarity AI,,S,Australia
Guangzhou Automobile Group Co Ltd,4296939105,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,497.0,2020-12-31,227,P1Y,Clarity AI,,S,China
SpartanNash Co,4295900878,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,149.76,2020-12-31,227,P1Y,Clarity AI,,S,United States
Top Glove Corporation Bhd,4295883555,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,912.48,2020-12-31,227,P1Y,Clarity AI,,S,Malaysia
Edwards Lifesciences Corp,4295911970,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2530.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
Skandinaviska Enskilda Banken AB,8589934200,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,579.82,2019-12-31,227,P1Y,Clarity AI,,S,Sweden
Divi's Laboratories Ltd,4295872463,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,9326.0,2020-12-31,227,P1Y,Clarity AI,,S,India
Nemak SAB de CV,4297229150,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1030.68,2020-12-31,227,P1Y,Clarity AI,,S,Mexico
Hyundai Motor Co,4295881548,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,601.0,2019-12-31,227,P1Y,Clarity AI,,S,"Korea, Rep."
Hyundai Motor Co,4295881548,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,874.2226,2020-12-31,227,P1Y,Clarity AI,,S,"Korea, Rep."
Shree Cement Ltd,4295874015,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3445.0,2021-12-31,227,P1Y,Clarity AI,,S,India
MMA Offshore Ltd,4295857935,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,140.0,2020-12-31,227,P1Y,Clarity AI,,S,Australia
Cheniere Energy Inc,4295912846,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,430.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
Daiwa Securities Group Inc,4295880501,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,70.7,2021-12-31,227,P1Y,Clarity AI,,S,Japan
Shin Kong Financial Holding Co Ltd,4295891782,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,135.64,2020-12-31,227,P1Y,Clarity AI,,S,"Taiwan, China"
Skandinaviska Enskilda Banken AB,8589934200,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,726.63,2020-12-31,227,P1Y,Clarity AI,,S,Sweden
Shurgard Self Storage SA,5064617665,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,240000.0,2020-12-31,227,P1Y,Clarity AI,,S,Luxembourg
Teleperformance SE,4295866721,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,965.0,2020-12-31,227,P1Y,Clarity AI,,S,France
Swedish Orphan Biovitrum AB (publ),4295889856,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1484.0,2020-12-31,227,P1Y,Clarity AI,,S,Sweden
SpartanNash Co,4295900878,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,164.01,2019-12-31,227,P1Y,Clarity AI,,S,United States
Aitken Spence PLC,4295889738,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,93.14,2020-12-31,227,P1Y,Clarity AI,,S,Sri Lanka
Progress Software Corp,5037269255,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,422.0,2020-12-31,227,P1Y,Clarity AI,,S,United States
Aitken Spence PLC,4295889738,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,934.38,2021-12-31,227,P1Y,Clarity AI,,S,Sri Lanka
Nordson Corp,4295907402,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,5355.93,2020-12-31,227,P1Y,Clarity AI,,S,United States
Shurgard Self Storage SA,5064617665,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,74.0,2019-12-31,227,P1Y,Clarity AI,,S,Luxembourg
Rounderway PLC,5057771033,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,319.0,2019-12-31,227,P1Y,Clarity AI,,S,Ireland
Krones AG,4295869981,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,139.0,2020-12-31,227,P1Y,Clarity AI,,S,Germany
BHP Group (UK) Ltd,4295894852,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3494.0,2020-12-31,227,P1Y,Clarity AI,,S,United Kingdom
Adaro Energy Indonesia TBK PT,4298052285,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1556.74,2020-12-31,227,P1Y,Clarity AI,,S,Indonesia
Compagnie Generale des Etablissements Michelin SCA,4295867411,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,477.0,2020-12-31,227,P1Y,Clarity AI,,S,France
Occidental Petroleum Corp,4295904645,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,190.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
P/F Bakkafrost,5000455405,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,784.0,2020-12-31,227,P1Y,Clarity AI,,S,Faroe Islands
Tsingtao Brewery Co Ltd,4295863981,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,564.0,2020-12-31,227,P1Y,Clarity AI,,S,China
Progress Software Corp,5037269255,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,400000.0,2021-12-31,227,P1Y,Clarity AI,,S,United States
First Hawaiian Inc,5000886611,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,5380.0,2020-12-31,227,P1Y,Clarity AI,,S,United States
ICF International Inc,4295902230,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,293.0,2019-12-31,227,P1Y,Clarity AI,,S,United States
Mabanee Company KPSC,4295882861,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,15257.28,2020-12-31,226,P1Y,Clarity AI,,S,Kuwait
Tanger Factory Outlet Centers Inc,4295905039,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2077.0,2019-12-31,226,P1Y,Clarity AI,,S,United States
Mabanee Company KPSC,4295882861,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,10535.96,2019-12-31,226,P1Y,Clarity AI,,S,Kuwait
WSFS Financial Corp,4295908349,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,50201.18,2020-12-31,226,P1Y,Clarity AI,,S,United States
American Tower Corp,4295903388,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,528.0,2019-12-31,226,P1Y,Clarity AI,,S,United States
Northland Power Inc,4295862531,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,579.0,2019-12-31,226,P1Y,Clarity AI,,S,Canada
Hongkong Land Holdings Ltd,4295871555,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1427.0,2020-12-31,226,P1Y,Clarity AI,,S,Bermuda
Nissan Motor Co Ltd,4295877341,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,212.0,2020-12-31,226,P1Y,Clarity AI,,S,Japan
Engie Brasil Energia SA,4295860016,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1440.0,2020-12-31,226,P1Y,Clarity AI,,S,Brazil
Bayerische Motoren Werke AG,4295869227,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,175.0,2020-12-31,226,P1Y,Clarity AI,,S,Germany
Santos Ltd,4295857141,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3686.0,2020-12-31,226,P1Y,Clarity AI,,S,Australia
Tyler Technologies Inc,4295912310,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,714.27,2020-12-31,226,P1Y,Clarity AI,,S,United States
Societe BIC SA,4295866891,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1025.0,2019-12-31,226,P1Y,Clarity AI,,S,France
Bank of Queensland Ltd,4295856173,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,471.0,2020-12-31,226,P1Y,Clarity AI,,S,Australia
Rockwell Automation Inc,4295904837,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1422.0,2020-12-31,226,P1Y,Clarity AI,,S,United States
Tronox Holdings PLC,5068473744,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,940.0,2020-12-31,226,P1Y,Clarity AI,,S,United Kingdom
Kerry Logistics Network Ltd,4296788312,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,56.0,2020-12-31,226,P1Y,Clarity AI,,S,Bermuda
Sheng Siong Group Ltd,5035314032,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,98.0,2020-12-31,226,P1Y,Clarity AI,,S,Singapore
Entain PLC,5001428097,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2696.79,2019-12-31,226,P1Y,Clarity AI,,S,Isle of Man
Aluminum Corporation of China Ltd,4295864381,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,133.0,2019-12-31,226,P1Y,Clarity AI,,S,China
Advantech Co Ltd,4295892226,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1532.43,2020-12-31,226,P1Y,Clarity AI,,S,"Taiwan, China"
Mapfre SA,4295889568,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,13.0,2020-12-31,226,P1Y,Clarity AI,,S,Spain
Intact Financial Corp,4295862990,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,967.0,2020-12-31,226,P1Y,Clarity AI,,S,Canada
Saputo Inc,4295860741,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,272.66,2020-12-31,226,P1Y,Clarity AI,,S,Canada
