company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Roblox Corp,4297288103,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,3.62,2022-12-31,38,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Santander UK Group Holdings PLC,5044339809,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,84.0,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
Taboola.com Ltd,4298108559,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,6.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,G,Israel
United Community Financial Corp,4295915250,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,69.0,2020-12-31,41,P1Y,Clarity AI,,G,United States
Viacom Inc,4295913071,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,411.0,2020-12-31,54,P1Y,Clarity AI,,G,United States
Waterstone Financial Inc (Pre-Reincorporation),4295902505,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,18.0,2020-12-31,38,P1Y,Clarity AI,,G,
Wheels Up Experience Inc,5081128827,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,84.0,2022-12-31,38,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Ziprecruiter Inc,5043459833,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,10.3,2022-12-31,48,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
agilon health inc,5080032629,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,117.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
AMC Entertainment Inc,4295903321,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,3802.8,2020-12-31,3,P1Y,Clarity AI,,G,United States
AT&T Corp,4295903035,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,227.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Alkermes Inc,4295905472,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,46.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Anika Therapeutics Inc (Pre-Reincorporation),4295905565,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,95.0,2020-12-31,7,P1Y,Clarity AI,,G,
BJ's Wholesale Club Inc,4295903099,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,1459.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
CBL & Associates LP,5000068924,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,48.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Cadence Bancorp LLC,5001210825,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,34.0,2020-12-31,3,P1Y,Clarity AI,,G,
Caesars Entertainment Inc (Delaware),4295912231,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,555.0,2020-12-31,5,P1Y,Clarity AI,,G,United States
Cardtronics PLC,4298009952,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,87.0,2020-12-31,5,P1Y,Clarity AI,,G,United States
Citizens Bancorp,4296081166,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,206.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Clearway Energy LLC,5040186317,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,31.0,2020-12-31,3,P1Y,Clarity AI,,G,
Colony Capital Inc (Maryland),5000095921,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,25.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Continental Resources Inc,4296564561,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,260.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Dave & Buster's Inc,4295903848,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,186.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Duke Energy Indiana LLC,4295900887,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,171.0,2022-12-31,4,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Entergy Texas Inc,5000094293,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,90.0,2022-12-31,7,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Expensify Inc,5000625906,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,7.0,2022-12-31,7,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Freeport-Mcmoran Corp,4295903217,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,241.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Home Group Ltd,5000089569,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,9.5,2022-12-31,4,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Kinder Morgan Canada Co,5046660759,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,0.0,2020-12-31,3,P1Y,Clarity AI,,G,
Lending Club Issuance Series 2018-P3,5067165679,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,48.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Liberty Global Inc,5040042138,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,409.0,2020-12-31,3,P1Y,Clarity AI,,G,
Lions Gate Entertainment Inc,4295939822,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,186.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Magnolia Oil & Gas Operating LLC,5064650511,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,1.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
McCormick County,5035733677,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,585.0,2020-12-31,3,P1Y,Clarity AI,,G,
Nabors Industries Inc,5000046891,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,428.0,2020-12-31,7,P1Y,Clarity AI,,G,United States
New York Mortgage Trust 2006-1,4297502461,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,20.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Northrop Grumman Systems Corp,5000021921,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,146.0,2022-12-31,7,P1Y,Clarity AI,2022-12-31 00:00:00,G,
PBF Energy Company LLC,5001435644,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,35.0,2020-12-31,3,P1Y,Clarity AI,,G,
PDC Energy Inc (PRE-REINCORPORATION),4295907596,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,55.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
ProFrac Holding Corp,5081482868,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,47.7730712234273,2022-12-31,5,P1Y,Clarity AI,2022-12-31 00:00:00,G,
RXO Inc,5059226351,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,201.0,2022-12-31,7,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Spectrum Brands Inc,5001218680,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,1205.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Sterling Bancorp (NEW YORK),4295904981,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,69.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
TFCF America Inc,5000001361,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,359.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Talos Energy LLC,5037367741,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,32.0,2020-12-31,3,P1Y,Clarity AI,,G,
Team Inc,5064030539,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,29.0,2020-12-31,4,P1Y,Clarity AI,,G,
Titan International Inc (Pre-Reincorporation),4295905094,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,87.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
United Airlines Inc,4295903799,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,163.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Waste Connections US Inc,4295908447,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,86.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Zions Bancorp,4295908520,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,67.0,2020-12-31,6,P1Y,Clarity AI,,G,United States
Virtu Financial LLC,5042239059,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,55.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Atkore International Holdings Inc,5035168027,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,123.0,2020-12-31,3,P1Y,Clarity AI,,G,
Principal Capital Group Inc,4295902672,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,193.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Wendy's International LLC,4295905330,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,532.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Peoples Bancorp,4296493808,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,26.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Summit Materials Holdings LLC,5037315600,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,115.0,2020-12-31,3,P1Y,Clarity AI,,G,
Discovery Holding Co,5000001323,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,565.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Amneal Pharmaceuticals LLC,5000015567,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,186.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
SBA Communications Corp (pre-merger),4295916017,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,127.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
First Foundation Inc (Pre-Reincorporation),5000740137,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,20.0,2020-12-31,3,P1Y,Clarity AI,,G,
Ingersoll-Rand Co,4298535164,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,226.0,2020-12-31,3,P1Y,Clarity AI,,G,United States
Discovery Air Inc,5056391118,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,565.0,2020-12-31,3,P1Y,Clarity AI,,G,Canada
Wabtec Corp,5000115851,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,246.0,2020-12-31,3,P1Y,Clarity AI,,G,
Paragon Banking Group PLC,4295894027,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,86.0,2022-12-31,305,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
FedEx Corp,4295912126,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,289.0,2023-12-31,299,P1Y,Clarity AI,2023-12-31 00:00:00,G,United States
FedEx Corp,4295912126,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,227.0,2020-12-31,299,P1Y,Clarity AI,,G,United States
Keysight Technologies Inc,5041978269,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,238.0,2020-12-31,292,P1Y,Clarity AI,,G,United States
Owens Corning,4295904703,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,124.0,2020-12-31,285,P1Y,Clarity AI,,G,United States
Owens Corning,4295904703,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,182.0,2022-12-31,285,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Coeur Mining Inc,5039878043,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,70.6189201894912,2022-12-31,281,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Newmont Corporation,4295904618,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,185.0,2022-12-31,281,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Newmont Corporation,4295904618,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,236.0,2020-12-31,281,P1Y,Clarity AI,2022-07-11 00:00:00,G,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,136.621892207576,2022-12-31,281,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,110.0,2020-12-31,281,P1Y,Clarity AI,,G,United States
Coeur Mining Inc,5039878043,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,71.0,2020-12-31,281,P1Y,Clarity AI,,G,United States
PTT Global Chemical PCL,5036162966,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,22.7093856038764,2022-12-31,279,P1Y,Clarity AI,2022-12-31 00:00:00,G,Thailand
Coats Group PLC,4295895881,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,23.0,2022-12-31,279,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
Taishin Financial Holding Co Ltd,4295891777,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,28.9,2022-12-31,278,P1Y,Clarity AI,2022-12-31 00:00:00,G,"Taiwan, China"
Mettler-Toledo International Inc,4295904529,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,103.0,2022-12-31,277,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
China Airlines Ltd,4295891726,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,2.8,2022-12-31,277,P1Y,Clarity AI,2022-12-31 00:00:00,G,"Taiwan, China"
Mettler-Toledo International Inc,4295904529,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,147.0,2020-12-31,277,P1Y,Clarity AI,,G,United States
Gentherm Inc,4295912498,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,328.0,2020-12-31,276,P1Y,Clarity AI,,G,United States
Safestore Holdings PLC,4295898985,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,313.0,2022-12-31,276,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
Gentherm Inc,4295912498,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,414.0,2022-12-31,276,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Freeport-McMoRan Inc,4295908588,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,234.0,2022-12-31,274,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Aptargroup Inc,4295903469,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,160.0,2022-12-31,273,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Teva Pharmaceutical Industries Ltd,4295875158,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,208.0,2022-12-31,273,P1Y,Clarity AI,2022-12-31 00:00:00,G,Israel
Endesa SA,4295889287,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,37.0,2022-12-31,273,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Aptargroup Inc,4295903469,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,125.0,2020-12-31,273,P1Y,Clarity AI,,G,United States
SEGRO PLC,4295895174,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,34.0,2022-12-31,273,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
TPI Composites Inc,4297996302,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,621.321093160889,2022-12-31,272,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Bank of America Corp,8589934339,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,258.0,2022-12-31,272,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Bank of America Corp,8589934339,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,274.0,2020-12-31,272,P1Y,Clarity AI,,G,United States
Reckitt Benckiser Group PLC,4295894756,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,61.0,2022-12-31,272,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
TPI Composites Inc,4297996302,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,377.0,2020-12-31,272,P1Y,Clarity AI,,G,United States
Siemens Ltd,4295873661,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,71.0,2022-12-31,271,P1Y,Clarity AI,2022-12-31 00:00:00,G,India
Kadant Inc,4295905071,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,76.0,2022-12-31,271,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Kadant Inc,4295905071,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,60.0,2020-12-31,271,P1Y,Clarity AI,,G,United States
BHP Group Ltd,4295856983,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,123.0,2022-12-31,271,P1Y,Clarity AI,2022-12-31 00:00:00,G,Australia
Ecolab Inc,4295903916,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,331.0,2020-12-31,271,P1Y,Clarity AI,,G,United States
Ecolab Inc,4295903916,float,REPORTED,Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.,CEO_PAY_RATIO_MEDIAN,Ratio,156.0,2022-12-31,271,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
